JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456010.78633,9.487,0.003,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.24,Z,9.527,10.165,,PNV J13410800-5815470,VVS,STD,,,,
2456010.92708,9.6,,,Vis.,LMK,YK,9.53,9.44,tycho2+bessell,,,,Z,,,,PNV J13410800-5815470,AAVSO,STD,,,,
2456010.97529,10.418,0.001,,TB,CMQ,,92,95,7011ELU,,0,1.170,Z,-11.421,-11.181,,PNV J13410800-5815470,,STD,,,,
2456011.43750,9.6,,,Vis.,FBN,,9.5,9.2,Nova Cen,,,,Z,,,,PNV J13410800-5815470,ASSA,STD,,,,
2456011.59628,9.553,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.66,Z,9.527,10.157,,PNV J13410800-5815470,VVS,STD,,,,
2456011.59957,9.560,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.64,Z,9.527,10.146,,PNV J13410800-5815470,VVS,STD,,,,
2456011.60313,9.554,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.62,Z,9.527,10.148,,PNV J13410800-5815470,VVS,STD,,,,
2456011.60668,9.558,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.59,Z,9.527,10.140,,PNV J13410800-5815470,VVS,STD,,,,
2456011.61025,9.573,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.57,Z,9.527,10.164,,PNV J13410800-5815470,VVS,STD,,,,
2456011.61385,9.568,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.55,Z,9.527,10.144,,PNV J13410800-5815470,VVS,STD,,,,
2456011.61745,9.536,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.53,Z,9.527,10.133,,PNV J13410800-5815470,VVS,STD,,,,
2456011.62105,9.560,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.51,Z,9.527,10.138,,PNV J13410800-5815470,VVS,STD,,,,
2456011.62464,9.567,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.50,Z,9.527,10.159,,PNV J13410800-5815470,VVS,STD,,,,
2456011.62823,9.563,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.48,Z,9.527,10.154,,PNV J13410800-5815470,VVS,STD,,,,
2456011.63182,9.552,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.46,Z,9.527,10.141,,PNV J13410800-5815470,VVS,STD,,,,
2456011.63542,9.555,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.45,Z,9.527,10.160,,PNV J13410800-5815470,VVS,STD,,,,
2456011.63902,9.549,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.43,Z,9.527,10.135,,PNV J13410800-5815470,VVS,STD,,,,
2456011.64263,9.567,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.42,Z,9.527,10.155,,PNV J13410800-5815470,VVS,STD,,,,
2456011.64623,9.559,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.40,Z,9.527,10.141,,PNV J13410800-5815470,VVS,STD,,,,
