JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458160.094,8.054,0.042,,TR,BDJB,,ENSEMBLE,000-BJK-525,X22594EI,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES,0,,Z,,-10.765,,PNV J11261220-6531086,ASSAU,STD,,,,
2458160.269,8.6,,,Vis.,PEX,,86,,X22549SY,,,,Z,,,,Nova Mus 2018,AAVSO,STD,,,,
2458161.04,8.778,0.001,,V,MMEA,,113,135,X22637HA,,0,1.243,Z,10.309,12.535,,NOVA MUS 2018,AAVSO,STD,,,,
2458161.042,8.105,0.001,,R,MMEA,,113,135,X22637HA,,0,1.237,Z,9.976,12.302,,NOVA MUS 2018,AAVSO,STD,,,,
2458161.069,8.852,0.037,,TB,BDJB,,ENSEMBLE,000-BJK-525,X22594EI,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES,0,,Z,,-10.394,,PNV J11261220-6531086,ASSAU,STD,,,,
2458161.069,8.557,0.025,,TG,BDJB,,ENSEMBLE,000-BJK-525,X22594EI,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES,0,,Z,,-11.29,,PNV J11261220-6531086,ASSAU,STD,,,,
2458161.069,8.067,0.063,,TR,BDJB,,ENSEMBLE,000-BJK-525,X22594EI,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES,0,,Z,,-10.768,,PNV J11261220-6531086,ASSAU,STD,,,,
2458161.14,9.268,0.002,,B,MMEA,,113,135,X22637HA,,0,1.108,Z,10.846,12.87,,NOVA MUS 2018,AAVSO,STD,,,,
2458161.142,9.039,0.001,,V,MMEA,,113,135,X22637HA,,0,1.107,Z,10.345,12.539,,NOVA MUS 2018,AAVSO,STD,,,,
2458161.145,8.377,0.001,,R,MMEA,,113,135,X22637HA,,0,1.106,Z,10.018,12.324,,NOVA MUS 2018,AAVSO,STD,,,,
2458161.163,9.372,0.002,,B,MMEA,,113,135,X22637HA,,0,1.1,Z,10.828,12.856,,NOVA MUS 2018,AAVSO,STD,,,,
2458161.165,8.96,0.001,,V,MMEA,,113,135,X22637HA,,0,1.1,Z,10.319,12.5,,NOVA MUS 2018,AAVSO,STD,,,,
2458161.188,9.279,0.002,,B,MMEA,,113,135,X22637HA,,0,1.1,Z,10.819,12.851,,NOVA MUS 2018,AAVSO,STD,,,,
2458161.191,9.029,0.001,,V,MMEA,,113,135,X22637HA,,0,1.101,Z,10.315,12.506,,NOVA MUS 2018,AAVSO,STD,,,,
2458161.193,8.405,0.001,,R,MMEA,,113,135,X22637HA,,0,1.101,Z,9.997,12.286,,NOVA MUS 2018,AAVSO,STD,,,,
2458161.211,9.383,0.002,,B,MMEA,,113,135,X22637HA,,0,1.109,Z,10.825,12.844,,NOVA MUS 2018,AAVSO,STD,,,,
2458161.214,9.153,0.001,,V,MMEA,,113,135,X22637HA,,0,1.11,Z,10.325,12.512,,NOVA MUS 2018,AAVSO,STD,,,,
2458161.216,8.395,0.001,,R,MMEA,,113,135,X22637HA,,0,1.112,Z,10,12.278,,NOVA MUS 2018,AAVSO,STD,,,,
2458161.231,8.2,,,Vis.,WCG,,81,83,X22594BQ,7x50 B; Moon altitude = 16.2° E.,,,Z,,,,PNV J11261220-6531086,AAVSO,STD,,,,
2458161.237,9.051,0.006,,B,MMEA,,113,135,X22637HA,,0,1.128,Z,11.894,13.849,,NOVA MUS 2018,AAVSO,STD,,,,
2458161.239,8.813,0.002,,V,MMEA,,113,135,X22637HA,,0,1.13,Z,10.787,12.989,,NOVA MUS 2018,AAVSO,STD,,,,
2458161.261,8.674,0.003,,V,MMEA,,113,135,X22637HA,,0,1.155,Z,11.215,13.464,,NOVA MUS 2018,AAVSO,STD,,,,
2458161.263,8.135,0.002,,R,MMEA,,113,135,X22637HA,,0,1.158,Z,10.293,12.63,,NOVA MUS 2018,AAVSO,STD,,,,
2458161.298,8.8,,,Vis.,PEX,,86,89,X22549SY,,,,Z,,,,Nova Mus 2018,AAVSO,STD,,,,
2458161.67,8.9,,,Vis.,PLA,,8.9,9.3,X22599GV,Maksutov 90mm,,,Z,,,,PNV J11261220-6531086,AAVSO,STD,,,,
2458161.937,9.167,0.005,,B,NLX,,100,113,X22685WF,Mag ave 3 measures,0,1.71,Z,10.496,12.09,,N MUS 2018,AAVSO,STD,,,,
2458162.28,8.8,,,Vis.,PEX,,86,89,X22549SY,,,,Z,,,,Nova Mus 2018,AAVSO,STD,,,,
2458162.501,8.7,,,Vis.,ACN,UK,850,810,X22592EQ,,,,Z,,,,NOVA MUS 2018,REA,STD,,,,
2458162.706,8.1,,,Vis.,TYS,,72,81,X22610DB,"""VISUAL FROM SLOOH DIGITAL IMAGE, TRI-G.""",,,Z,,,,NOVA MUS 2018,AAVSO,STD,,,,
2458163.31,8.9,,,Vis.,PEX,,89,,X22549SY,,,,Z,,,,Nova Mus 2018,AAVSO,STD,,,,
2458163.5,8.7,,,Vis.,ACN,K,850,,X22592EQ,,,,Z,,,,NOVA MUS 2018,REA,STD,,,,
2458163.622,8.9,0.09,,TG,SCMA,B,000-BMN-397,000-BMN-399,X22608AS,,0,,Z,7.5,9.3,,NOVA MUS 2018,,STD,,,,
2458163.816,9,,,Vis.,AAX,,89,93,X22594EI,,,,Z,,,,NOVA MUS 2018,NEOA-JBS,STD,,,,
2458163.984,9.42,0.02,,B,NLX,,100,113,X22685WF,Mag med sun 3x20s,0,1.45,Z,10.496,12.12,,PNV J11261220-6531086,AAVSO,STD,,,,
2458163.986,9.17,0.02,,V,NLX,,100,113,X22685WF,Mag med sum 3x8sec,0,1.44,Z,10.006,11.39,,PNV J11261220-6531086,AAVSO,STD,,,,
2458164.317,9.1,,,Vis.,PEX,,89,93,X22549SY,,,,Z,,,,Nova Mus 2018,AAVSO,STD,,,,
2458164.497,9.1,,,Vis.,ACN,K,870,950,X22592EQ,,,,Z,,,,NOVA MUS 2018,REA,STD,,,,
2458165.269,9.3,,,Vis.,PEX,,93,,X22549SY,,,,Z,,,,Nova Mus 2018,AAVSO,STD,,,,
2458165.493,9.5,,,Vis.,ACN,KV,950,870;850,X22592EQ,,,,Z,,,,NOVA MUS 2018,REA,STD,,,,
2458165.93,10.17,0.02,,B,NLX,,Ensemble,113,X22685WF,Mag ave 3 measures,0,1.68,Z,,12.1,,N MUS 2018,AAVSO,STD,,,,
2458165.932,9.81,0.015,,V,NLX,,Ensemble,113,X22685WF,Mag ave 3 measures,0,1.67,Z,,11.35,,N MUS 2018,AAVSO,STD,,,,
2458166.805,10.5,,,Vis.,AAX,Z,98,105,X22610DB,,,,Z,,,,NOVA MUS 2018,NEOA-JBS,STD,,,,
2458166.937,11,0.02,,B,NLX,,Ensemble,113,X22685WF,Mag med sum 3x20s,0,1.63,Z,,12.11,,PNV J11261220-6531086,AAVSO,STD,,,,
2458166.939,10.35,0.02,,V,NLX,,Ensemble,113,X22685SO,Mag med sum 3x20,0,1.62,Z,,11.36,,PNV J11261220-6531086,AAVSO,STD,,,,
2458167.269,10.1,,,Vis.,PEX,,100,,X22549SY,,,,Z,,,,Nova Mus 2018,AAVSO,STD,,,,
2458169.253,10.5,,,Vis.,BNK,,100,110,X22610AOR,,,,Z,,,,PNV J11261220-6531086,AAVSO,STD,,,,
2458169.944,10.36,0.02,,V,NLX,,100,113,X22685WF,Mag med sum 3x8s,0,1.4,Z,10.01,11.4,,PNV J11261220-6531086,AAVSO,STD,,,,
2458169.944,10.54,0.02,,B,NLX,,100,113,X22685WF,Mag med sum 3x20s,0,1.4,Z,10.496,12.09,,PNV J11261220-6531086,AAVSO,STD,,,,
2458170.174,10.162,,,V,VADA,,000-BMN-709,000-BMN-720,X22708WH,,0,1.217,Z,11.261,11.948,,PNV J11261220-6531086,AAVSO,STD,,,,
2458170.815,10.4,,,Vis.,AAX,,102,105,X22610DB,,,,Z,,,,NOVA MUS 2018,NEOA-JBS,STD,,,,
2458170.817,10.1,,,Vis.,TYS,,100,107,X22713MF,"""VISUAL FROM SLOOH DIGITAL IMAGE, TRI-G.""",,,Z,,,,NOVA MUS 2018,AAVSO,STD,,,,
2458171.06,10.6,,,Vis.,HSP,,100,107,X22635BEC,,,,Z,,,,NOVA MUS 2018,RASNZ-VSS,STD,,,,
2458171.267,10.5,,,Vis.,PEX,,105,,X22549SY,,,,Z,,,,Nova Mus 2018,AAVSO,STD,,,,
2458171.625,10.6,,,Vis.,PRVA,,8.5,11.3,X22599BLO,,,,Z,,,,NOVA MUS 2018,AAVSO,STD,,,,
2458172.834,10.5,,,Vis.,AAX,,102,105,X22610DB,,,,Z,,,,NOVA MUS 2018,NEOA-JBS,STD,,,,
2458173.59,10.5,,,Vis.,FFAD,,105,,X22599AUM,,,,Z,,,,NOVA MUS 2018,,STD,,,,
2458174.194,11,,,Vis.,BNK,D,107,113,X22708KD,,,,Z,,,,PNV J11261220-6531086,AAVSO,STD,,,,
2458174.617,10.8,,,Vis.,TYS,,100,113,X22713MF,"""VISUAL FROM SLOOH DIGITAL IMAGE, TRI-G. LIMITED FOV.""",,,Z,,,,NOVA MUS 2018,AAVSO,STD,,,,
2458174.647,10.7,,,Vis.,AAX,,105,113,X22610DB,,,,Z,,,,NOVA MUS 2018,NEOA-JBS,STD,,,,
2458175.925,12.59,0.03,,B,NLX,,100,113,X22685WF,Mag med sum 3x20s,0,1.56,Z,10.496,12.08,,PNV J11261220-6531086,AAVSO,STD,,,,
2458175.927,12.06,0.03,,V,NLX,,100,113,X22685WF,Mag med sum 3x8s,0,1.56,Z,10.006,11.38,,Nova Mus 2018,AAVSO,STD,,,,
2458175.964,12.019,0.006,,V,JRBA,,000-BMN-400,TYCHO 99438,X22599AZX,,1,1.55,Z,9.651,8.563,,NOVA MUS 2018,ASSAU,STD,,,,
2458175.965,12.578,0.008,,B,JRBA,,000-BMN-400,TYCHO 99438,X22599AZX,,1,1.56,Z,10.01,9.526,,NOVA MUS 2018,ASSAU,STD,,,,
2458176.84,<11.3,,,Vis.,AAX,,105,113,X22610DB,,,,Z,,,,NOVA MUS 2018,NEOA-JBS,STD,,,,
2458176.921,13.88,0.03,,B,NLX,,Ensemble,113,X22685WF,Mag med sum 3x20s,0,1.57,Z,,12.07,,PNV J11261220-6531086,AAVSO,STD,,,,
2458176.922,13.26,0.03,,V,NLX,,Ensemble,113,X22685WF,Mag med sum 3x8s,0,1.56,Z,,11.35,,PNV J11261220-6531086,AAVSO,STD,,,,
2458176.974,13.006,0.034,,V,BHQ,,ENSEMBLE,113,X22637IU,,1,1.473,Z,,11.241,,NOVA MUS 2018,VSS,STD,,,,
2458176.976,13.728,0.074,,B,BHQ,,ENSEMBLE,113,X22637IU,,1,1.464,Z,,11.988,,NOVA MUS 2018,VSS,STD,,,,
2458176.978,11.782,0.025,,R,BHQ,,ENSEMBLE,113,X22637IU,,0,1.459,Z,,10.737,,NOVA MUS 2018,VSS,STD,,,,
2458178.925,15.4,0.2,,V,NLX,,100,113,X22685WF,Mag med sum 3x8s,0,1.52,Z,10.006,11.36,,PNV J11261220-6531086,AAVSO,STD,,,,
