JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458156.2646,7.1,,,Vis.,PEX,B,70,73,X22626CA,,,,Z,,,,N Cir 2018,AAVSO,STD,,,,
2458156.46875,6.8,,,Vis.,ACN,K,715,,X22625BGQ,,,,Z,,,,PNV J13532700-6725110,REA,STD,,,,
2458156.81875,7.0,,,Vis.,AAX,BK,69,71,13028KPO,MOON TYC,,,Z,,,,NOVA CIR 2018,NEOA-JBS,STD,,,,
2458157.00057,6.922,0.017,,B,BHQ,,112,118,X22685FTF,,0,2.427,Z,-5.950,-5.644,,N CIR 2018,VSS,STD,1,,,
2458157.00243,6.627,0.028,,V,BHQ,,ENSEMBLE,118,X22685FTF,,0,2.404,Z,,11.833,,N CIR 2018,VSS,STD,1,,,
2458157.00387,6.233,0.010,,R,BHQ,,112,118,X22685FTF,,0,2.386,Z,-8.171,-7.334,,N CIR 2018,VSS,STD,1,,,
2458157.00472,5.924,0.011,,I,BHQ,,112,118,X22685FTF,,0,2.376,Z,-7.350,-6.378,,N CIR 2018,VSS,STD,1,,,
2458157.2014,6.7,,,Vis.,BNK,,57,74,X22635OW,,,,Z,,,,PNV J13532700-6725110,AAVSO,STD,,,,
2458157.2917,7.0,,,Vis.,PEX,B,70,,X22626CA,,,,Z,,,,N Cir 2018,AAVSO,STD,,,,
2458157.47153,6.8,,,Vis.,ACN,K,715,595,X22625BGQ,,,,Z,,,,PNV J13532700-6725110,REA,STD,,,,
2458157.54167,6.8,,,Vis.,SWQ,,71,60,#X226626CC,,,,Z,,,,NOVA CIR 2018,REA,STD,,,,
2458157.84861,6.5,,,Vis.,TYS,KS,57,74,X22671AKR,"""VISUAL FROM SLOOH DIGITAL IMAGE, TRI-G.""",,,Z,,,,NOVA CIR 2018,AAVSO,STD,,,,
2458157.95833,7.0,,,Vis.,WCG,,64,74,X22685FDZ,7x50 B,,,Z,,,,NOVA CIR 2018,AAVSO,STD,,,,
2458158.163889,7.2192,0.0171,,V,SPET,,127,118,X22730OV,,0,1.269,Z,15.2239,14.3033,,NOVA CIR 2018,AAVSO,STD,,,,
2458158.164421,7.3657,0.0356,,B,SPET,,127,141,X22730OV,,0,1.271,Z,16.0802,15.0440,,NOVA CIR 2018,AAVSO,STD,,,,
2458158.2715,7.0,,,Vis.,PEX,,70,,X22626CA,,,,Z,,,,N Cir 2018,AAVSO,STD,,,,
2458158.47708,6.9,,,Vis.,ACN,K,715,595,X22625BGQ,,,,Z,,,,PNV J13532700-6725110,REA,STD,,,,
2458158.47917,6.9,,,Vis.,SWQ,,71,60,#X226626CC,,,,Z,,,,NOVA CIR 2018,REA,STD,,,,
2458158.80556,6.9,,,Vis.,SWQ,,71,60,#X226626CC,,,,Z,,,,NOVA CIR 2018,REA,STD,,,,
2458159.3160,6.8,,,Vis.,PEX,,64,70,X22626CA,,,,Z,,,,N Cir 2018,AAVSO,STD,,,,
2458159.75694,6.7,,,Vis.,PLA,,6.4,7.0,X22671AW,Binocular 8x30,,,Z,,,,PNV J13532700-6725110,AAVSO,STD,,,,
2458160.07450,6.839,0.021,,TB,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES,0,2.668,Z,,-12.155,,PNV J13532700-6725110,ASSAU,STD,,,,
2458160.07450,6.629,0.015,,TG,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES,0,2.668,Z,,-12.304,,PNV J13532700-6725110,ASSAU,STD,,,,
2458160.07450,6.424,0.033,,TR,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES,0,2.668,Z,,-11.154,,PNV J13532700-6725110,ASSAU,STD,,,,
2458160.16111,6.6,,,Vis.,WCG,,64,70,X22685FDZ,7x50 B,,,Z,,,,NOVA CIR 2018,AAVSO,STD,,,,
2458160.2694,6.8,,,Vis.,PEX,,64,70,X22626CA,,,,Z,,,,N Cir 2018,AAVSO,STD,,,,
2458160.72569,6.6,,,Vis.,PLA,,6.4,7.0,X22671AW,Binocular 20x80,,,Z,,,,PNV J13532700-6725110,AAVSO,STD,,,,
2458161.04529,6.777,0.020,,TB,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES,0,2.370,Z,,-12.111,,PNV J13532700-6725110,ASSAU,STD,,,,
2458161.04529,6.554,0.007,,TG,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES,0,2.370,Z,,-12.263,,PNV J13532700-6725110,ASSAU,STD,,,,
2458161.04529,6.353,0.022,,TR,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES,0,2.370,Z,,-11.126,,PNV J13532700-6725110,ASSAU,STD,,,,
2458161.23264,6.3,,,Vis.,WCG,,61,70,X22685FDZ,7x50 B; Moon altitude = 16.8° E.,,,Z,,,,NOVA CIR 2018,AAVSO,STD,,,,
