JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456069.73824,12.350,0.008,,V,HMB,,000-BKK-955,000-BKK-958,7011HV,STANDARD MAG: C = 11.425  K = 13.537,0,1.00,Z,-12.373,-10.263,,PNV J17260708-2551454,VVS,STD,,,,
2456069.73824,12.349,0.008,,V,HMB,,000-BKK-955,000-BKK-958,7011HV,,0,1.00,Z,11.425,13.537,,PNV J17260708-2551454,VVS,STD,,,,
2456069.73868,10.462,0.009,,I,HMB,,000-BKK-955,000-BKK-958,7011HV,STANDARD MAG: C = 10.104  K = 11.861,0,1.00,Z,-12.081,-10.244,,PNV J17260708-2551454,VVS,STD,,,,
2456069.73868,10.461,0.008,,I,HMB,,000-BKK-955,000-BKK-958,7011HV,,0,1.00,Z,10.104,11.948,,PNV J17260708-2551454,VVS,STD,,,,
2456069.74226,12.369,0.008,,V,HMB,,000-BKK-955,000-BKK-958,7011HV,STANDARD MAG: C = 11.425  K = 13.537,0,1.00,Z,-12.394,-10.285,,PNV J17260708-2551454,VVS,STD,,,,
2456069.74226,12.367,0.007,,V,HMB,,000-BKK-955,000-BKK-958,7011HV,,0,1.00,Z,11.425,13.535,,PNV J17260708-2551454,VVS,STD,,,,
2456069.74270,10.461,0.009,,I,HMB,,000-BKK-955,000-BKK-958,7011HV,STANDARD MAG: C = 10.104  K = 11.861,0,1.00,Z,-12.094,-10.276,,PNV J17260708-2551454,VVS,STD,,,,
2456069.74270,10.457,0.009,,I,HMB,,000-BKK-955,000-BKK-958,7011HV,,0,1.00,Z,10.104,11.931,,PNV J17260708-2551454,VVS,STD,,,,
2456069.74696,12.357,0.009,,V,HMB,,000-BKK-955,000-BKK-958,7011HV,STANDARD MAG: C = 11.425  K = 13.537,0,1.00,Z,-12.359,-10.237,,PNV J17260708-2551454,VVS,STD,,,,
2456069.74696,12.355,0.008,,V,HMB,,000-BKK-955,000-BKK-958,7011HV,,0,1.00,Z,11.425,13.546,,PNV J17260708-2551454,VVS,STD,,,,
2456069.74740,10.460,0.008,,I,HMB,,000-BKK-955,000-BKK-958,7011HV,STANDARD MAG: C = 10.104  K = 11.861,0,1.00,Z,-12.046,-10.218,,PNV J17260708-2551454,VVS,STD,,,,
2456069.75171,12.364,0.008,,V,HMB,,000-BKK-955,000-BKK-958,7011HV,STANDARD MAG: C = 11.425  K = 13.537,0,1.00,Z,-12.368,-10.252,,PNV J17260708-2551454,VVS,STD,,,,
2456069.75171,12.363,0.008,,V,HMB,,000-BKK-955,000-BKK-958,7011HV,,0,1.00,Z,11.425,13.537,,PNV J17260708-2551454,VVS,STD,,,,
2456069.75215,10.437,0.009,,I,HMB,,000-BKK-955,000-BKK-958,7011HV,STANDARD MAG: C = 10.104  K = 11.861,0,1.00,Z,-12.062,-10.257,,PNV J17260708-2551454,VVS,STD,,,,
2456069.75652,12.330,0.008,,V,HMB,,000-BKK-955,000-BKK-958,7011HV,STANDARD MAG: C = 11.425  K = 13.537,0,1.00,Z,-12.339,-10.258,,PNV J17260708-2551454,VVS,STD,,,,
2456069.75652,12.327,0.008,,V,HMB,,000-BKK-955,000-BKK-958,7011HV,,0,1.00,Z,11.425,13.495,,PNV J17260708-2551454,VVS,STD,,,,
2456069.75696,10.435,0.009,,I,HMB,,000-BKK-955,000-BKK-958,7011HV,STANDARD MAG: C = 10.104  K = 11.861,0,1.00,Z,-12.124,-10.311,,PNV J17260708-2551454,VVS,STD,,,,
