2456696.25215,10.121,0.008,V
2456696.252181,10.1098,0.0006,V
2456696.25249,10.053,0.008,V
2456696.25284,10.071,0.008,V
2456696.252982,10.1107,0.0006,V
2456696.25320,10.068,0.008,V
2456696.25355,10.074,0.008,V
2456696.25378,10.1128,0.0006,V
2456696.25389,10.079,0.008,V
2456696.25424,10.128,0.009,V
2456696.254581,10.1184,0.0006,V
2456696.25459,10.034,0.008,V
2456696.25494,10.088,0.009,V
2456696.25528,10.076,0.009,V
2456696.25538,10.1078,0.0006,V
2456696.25563,10.076,0.008,V
2456696.25599,10.058,0.008,V
2456696.256182,10.1151,0.0006,V
2456696.25634,10.053,0.008,V
2456696.25668,10.079,0.008,V
2456696.256979,10.1191,0.0006,V
2456696.25703,10.091,0.008,V
2456696.25738,10.066,0.008,V
2456696.25774,10.074,0.008,V
2456696.25778,10.1181,0.0007,V
2456696.25808,10.103,0.008,V
2456696.25843,10.062,0.007,V
2456696.25858,10.1114,0.0006,V
2456696.25878,10.086,0.008,V
2456696.25913,10.080,0.007,V
2456696.25938,10.1157,0.0006,V
2456696.25948,10.077,0.009,V
2456696.25983,10.083,0.008,V
2456696.26018,10.1178,0.0006,V
2456696.26018,10.048,0.008,V
2456696.26053,10.062,0.008,V
2456696.26087,10.087,0.009,V
2456696.260981,10.1255,0.0006,V
2456696.26122,10.077,0.009,V
2456696.26157,10.086,0.008,V
2456696.261781,10.1178,0.0006,V
2456696.26192,10.091,0.008,V
2456696.26227,10.062,0.008,V
2456696.262581,10.1165,0.0006,V
2456696.26262,10.085,0.008,V
2456696.26298,10.081,0.008,V
2456696.263,10.07,0.03,V
2456696.26332,10.103,0.008,V
2456696.263486,10.1110,0.0007,V
2456696.26366,10.071,0.008,V
2456696.26402,10.086,0.009,V
2456696.264275,10.1132,0.0007,V
2456696.26437,10.066,0.008,V
2456696.26472,10.089,0.008,V
2456696.26506,10.091,0.008,V
2456696.265067,10.1249,0.0007,V
2456696.26541,10.068,0.009,V
2456696.26577,10.057,0.010,V
2456696.265852,10.1122,0.0007,V
2456696.26612,10.074,0.014,V
2456696.26646,10.074,0.010,V
2456696.266643,10.1161,0.0007,V
2456696.26681,10.086,0.008,V
2456696.26716,10.071,0.008,V
2456696.267432,10.1236,0.0007,V
2456696.26752,10.084,0.008,V
2456696.26786,10.082,0.008,V
2456696.26821,10.084,0.008,V
2456696.268222,10.1201,0.0007,V
2456696.26857,10.075,0.008,V
2456696.26892,10.079,0.008,V
2456696.26927,10.081,0.008,V
2456696.26961,10.074,0.008,V
2456696.26996,10.092,0.008,V
2456696.27032,10.067,0.008,V
2456696.27068,10.093,0.008,V
2456696.27104,10.083,0.008,V
2456696.27138,10.080,0.008,V
2456696.27173,10.094,0.008,V
2456696.27209,10.100,0.008,V
2456696.27244,10.091,0.010,V
2456696.27277,10.104,0.009,V
2456696.27312,10.102,0.008,V
2456696.27347,10.082,0.008,V
2456696.27383,10.119,0.008,V
2456696.27417,10.094,0.008,V
2456696.27453,10.088,0.010,V
2456696.27489,10.106,0.009,V
2456696.27525,10.105,0.008,V
2456696.27561,10.103,0.008,V
2456696.27597,10.099,0.008,V
2456696.27631,10.116,0.008,V
2456696.27667,10.085,0.008,V
2456696.27702,10.100,0.008,V
2456696.27738,10.097,0.008,V
2456696.27773,10.088,0.008,V
2456696.27808,10.116,0.008,V
2456696.27843,10.095,0.008,V
2456696.27880,10.107,0.008,V
2456696.27915,10.109,0.008,V
2456696.27951,10.108,0.008,V
2456696.27986,10.112,0.008,V
2456696.28023,10.109,0.008,V
2456696.28057,10.093,0.008,V
2456696.28075,10.091,0.005,V
2456696.28093,10.099,0.009,V
2456696.28128,10.100,0.010,V
2456696.28164,10.070,0.010,V
2456696.28198,10.106,0.013,V
2456696.28234,10.085,0.009,V
2456696.28269,10.109,0.009,V
2456696.28304,10.122,0.009,V
2456696.28339,10.116,0.009,V
2456696.28374,10.106,0.008,V
2456696.28408,10.096,0.008,V
2456696.28443,10.102,0.008,V
2456696.28479,10.095,0.009,V
2456696.28514,10.119,0.009,V
2456696.28549,10.102,0.009,V
2456696.28584,10.098,0.009,V
2456696.28619,10.097,0.008,V
2456696.28655,10.101,0.009,V
2456696.28689,10.088,0.009,V
2456696.28724,10.109,0.009,V
2456696.28759,10.100,0.010,V
2456696.28793,10.109,0.010,V
2456696.28829,10.123,0.010,V
2456696.28864,10.117,0.010,V
2456696.28899,10.108,0.010,V
2456696.28933,10.109,0.011,V
2456696.28968,10.109,0.011,V
2456696.29003,10.108,0.011,V
2456696.29038,10.101,0.011,V
2456696.29072,10.110,0.012,V
2456696.29108,10.120,0.012,V
2456696.29143,10.127,0.014,V
2456696.29178,10.123,0.013,V
2456696.29214,10.116,0.016,V
2456696.29248,10.125,0.016,V
2456696.29283,10.103,0.015,V
2456696.29318,10.117,0.016,V
2456696.29354,10.110,0.016,V
2456696.29388,10.130,0.018,V
2456696.29423,10.106,0.017,V
2456697.196262,10.479,0.010,V
2456697.197384,10.488,0.011,V
2456697.198507,10.497,0.013,V
2456697.199641,10.493,0.013,V
2456697.200949,10.499,0.014,V
2456697.214413,10.5043,0.0020,V
2456697.216922,10.4903,0.0020,V
2456697.219429,10.4915,0.0019,V
2456697.221952,10.5057,0.0020,V
2456697.223,10.51,0.04,V
2456697.224467,10.4972,0.0020,V
2456697.226979,10.5031,0.0019,V
2456697.229491,10.5014,0.0019,V
2456697.231999,10.5099,0.0019,V
2456697.234508,10.4928,0.0021,V
2456697.23742,10.544,0.019,V
2456697.23778,10.541,0.020,V
2456697.23813,10.598,0.022,V
2456697.23848,10.532,0.019,V
2456697.23884,10.550,0.018,V
2456697.23918,10.544,0.020,V
2456697.239513,10.4954,0.0019,V
2456697.23955,10.544,0.019,V
2456697.23990,10.575,0.019,V
2456697.24025,10.539,0.018,V
2456697.24061,10.540,0.019,V
2456697.24097,10.519,0.017,V
2456697.24133,10.545,0.018,V
2456697.24167,10.509,0.020,V
2456697.242011,10.5025,0.0019,V
2456697.24203,10.555,0.018,V
2456697.24238,10.541,0.018,V
2456697.24274,10.560,0.019,V
2456697.24310,10.530,0.018,V
2456697.24345,10.527,0.018,V
2456697.24380,10.526,0.016,V
2456697.24416,10.527,0.017,V
2456697.244517,10.5020,0.0019,V
2456697.24452,10.557,0.017,V
2456697.24487,10.543,0.017,V
2456697.24521,10.542,0.017,V
2456697.24557,10.540,0.017,V
2456697.24593,10.534,0.018,V
2456697.24601,10.51,0.04,V
2456697.24629,10.562,0.017,V
2456697.24665,10.544,0.017,V
2456697.24701,10.558,0.017,V
2456697.24702,10.5082,0.0047,V
2456697.24736,10.543,0.017,V
2456697.24778,10.554,0.017,V
2456697.24814,10.548,0.017,V
2456697.24850,10.552,0.017,V
2456697.24885,10.531,0.017,V
2456697.24921,10.538,0.017,V
2456697.249535,10.5018,0.0019,V
2456697.24955,10.519,0.017,V
2456697.24990,10.536,0.016,V
2456697.25026,10.532,0.016,V
2456697.25061,10.535,0.017,V
2456697.25097,10.549,0.017,V
2456697.25134,10.548,0.018,V
2456697.25168,10.562,0.018,V
2456697.25204,10.544,0.017,V
2456697.25239,10.543,0.017,V
2456697.25274,10.539,0.016,V
2456697.25310,10.546,0.018,V
2456697.25345,10.551,0.017,V
2456697.25381,10.536,0.017,V
2456697.25416,10.543,0.017,V
2456697.25451,10.535,0.017,V
2456697.254591,10.5016,0.0020,V
2456697.25487,10.538,0.017,V
2456697.25521,10.557,0.017,V
2456697.25556,10.528,0.016,V
2456697.25592,10.551,0.017,V
2456697.25627,10.556,0.017,V
2456697.25664,10.556,0.017,V
2456697.25698,10.525,0.017,V
2456697.257122,10.5091,0.0018,V
2456697.25734,10.536,0.017,V
2456697.25770,10.551,0.017,V
2456697.25805,10.533,0.017,V
2456697.25841,10.550,0.017,V
2456697.25845,10.570,0.005,V
2456697.258513,10.4,0.0,V
2456697.25876,10.538,0.017,V
2456697.258895,10.4,0.0,V
2456697.25911,10.530,0.017,V
2456697.25947,10.536,0.018,V
2456697.259655,10.5106,0.0018,V
2456697.25982,10.544,0.018,V
2456697.26017,10.550,0.018,V
2456697.26052,10.562,0.018,V
2456697.26087,10.558,0.017,V
2456697.26122,10.539,0.017,V
2456697.26158,10.552,0.017,V
2456697.26194,10.567,0.017,V
2456697.262158,10.5089,0.0019,V
2456697.26229,10.515,0.016,V
2456697.26263,10.531,0.016,V
2456697.26299,10.575,0.017,V
2456697.26334,10.553,0.017,V
2456697.26369,10.560,0.017,V
2456697.26405,10.552,0.017,V
2456697.26439,10.543,0.021,V
2456697.26466,10.5070,0.0020,V
2456697.26474,10.542,0.022,V
2456697.26509,10.537,0.019,V
2456697.26535,10.548,0.011,V
2456697.26543,10.551,0.021,V
2456697.265689,10.623,,V
2456697.26579,10.554,0.024,V
2456697.26614,10.518,0.023,V
2456697.26650,10.577,0.024,V
2456697.26685,10.576,0.019,V
2456697.267184,10.5075,0.0020,V
2456697.26719,10.563,0.018,V
2456697.26755,10.556,0.018,V
2456697.26790,10.572,0.018,V
2456697.26825,10.555,0.019,V
2456697.26859,10.580,0.018,V
2456697.26895,10.544,0.017,V
2456697.26931,10.594,0.018,V
2456697.26966,10.566,0.018,V
2456697.27001,10.550,0.017,V
2456697.27036,10.529,0.018,V
2456697.27071,10.550,0.017,V
2456697.27106,10.545,0.017,V
2456697.27142,10.553,0.016,V
2456697.27177,10.552,0.017,V
2456697.27212,10.551,0.017,V
2456697.27247,10.555,0.017,V
2456697.27282,10.566,0.018,V
2456697.27318,10.560,0.017,V
2456697.27352,10.529,0.017,V
2456697.27387,10.566,0.017,V
2456697.27422,10.548,0.020,V
2456697.27457,10.571,0.019,V
2456697.27494,10.556,0.018,V
2456697.27528,10.572,0.019,V
2456697.27564,10.551,0.018,V
2456697.27599,10.568,0.018,V
2456697.27634,10.561,0.019,V
2456697.27670,10.539,0.017,V
2456697.27704,10.566,0.018,V
2456697.27740,10.568,0.017,V
2456697.27775,10.555,0.018,V
2456697.27810,10.564,0.017,V
2456697.27844,10.557,0.017,V
2456697.27880,10.550,0.017,V
2456697.27915,10.564,0.017,V
2456697.27951,10.554,0.017,V
2456697.27986,10.553,0.017,V
2456697.28020,10.557,0.018,V
2456697.28056,10.567,0.019,V
2456697.28091,10.563,0.018,V
2456697.28127,10.561,0.018,V
2456697.28161,10.584,0.018,V
2456697.28196,10.563,0.018,V
2456697.28234,10.559,0.019,V
2456697.28269,10.533,0.019,V
2456697.28305,10.573,0.019,V
2456697.28343,10.561,0.019,V
2456697.28378,10.560,0.019,V
2456697.28414,10.552,0.019,V
2456697.28448,10.564,0.020,V
2456697.28484,10.565,0.019,V
2456697.28519,10.530,0.019,V
2456697.28556,10.581,0.020,V
2456697.28592,10.553,0.020,V
2456697.28627,10.539,0.020,V
2456697.28661,10.562,0.021,V
2456697.28696,10.596,0.022,V
2456697.28732,10.566,0.022,V
2456697.28768,10.541,0.022,V
2456697.28803,10.583,0.023,V
2456697.28837,10.580,0.024,V
2456697.28872,10.580,0.025,V
2456697.28910,10.543,0.024,V
2456697.28945,10.564,0.025,V
2456697.28980,10.545,0.025,V
2456697.29014,10.530,0.026,V
2456697.29052,10.558,0.027,V
2456698.198137,10.764,0.008,V
2456698.198981,10.760,0.008,V
2456698.199826,10.787,0.008,V
2456698.200671,10.766,0.008,V
2456698.201516,10.753,0.008,V
2456698.252,10.74,0.02,V
2456698.261701,10.758,,V
2456698.26919,10.769,0.086,V
2456698.28205,10.84,0.025,V
2456698.81565,10.915,0.002,V
2456698.81662,10.937,0.002,V
2456698.81758,10.964,0.002,V
2456698.82073,10.928,0.002,V
2456698.82185,10.939,0.002,V
2456698.82282,10.895,0.002,V
2456698.82597,10.939,0.002,V
2456698.82693,10.967,0.002,V
2456698.82789,10.980,0.002,V
2456698.83104,10.908,0.002,V
2456698.83201,10.899,0.002,V
2456698.83297,10.939,0.002,V
2456698.83612,10.941,0.002,V
2456698.83708,10.950,0.002,V
2456698.83806,10.926,0.002,V
2456698.84120,10.936,0.002,V
2456698.84216,10.952,0.002,V
2456698.84313,10.924,0.002,V
2456698.84628,10.962,0.002,V
2456698.84725,10.967,0.002,V
2456698.84822,10.966,0.002,V
2456698.85137,10.945,0.002,V
2456698.85234,10.959,0.002,V
2456698.85330,10.930,0.002,V
2456698.85645,10.944,0.002,V
2456698.85742,10.915,0.002,V
2456698.85838,10.939,0.002,V
2456698.86153,10.954,0.002,V
2456698.86250,10.947,0.002,V
2456698.86346,10.954,0.002,V
2456698.86661,10.953,0.002,V
2456698.86757,10.948,0.002,V
2456698.86854,10.968,0.002,V
2456698.87169,10.963,0.002,V
2456698.87265,10.971,0.002,V
2456698.87362,10.968,0.002,V
2456699.473148,10.993,0.025,CV
2456699.481227,10.964,0.026,CV
2456699.486493,10.963,0.023,CV
2456699.493403,10.930,0.020,CV
2456699.494444,11.289,0.049,V
2456699.500394,10.953,0.018,CV
2456699.50294,11.596,0.039,V
2456699.508356,10.989,0.016,CV
2456699.509653,11.463,0.038,V
2456699.514236,10.971,0.016,CV
2456699.515451,11.377,0.035,V
2456699.522292,11.003,0.017,CV
2456699.525926,11.397,0.032,V
2456699.528148,10.988,0.016,CV
2456699.530278,11.300,0.020,V
2456699.83322,11.372,0.003,V
2456699.83425,11.367,0.003,V
2456699.83523,11.367,0.003,V
2456699.83840,11.336,0.002,V
2456699.83936,11.348,0.002,V
2456699.84034,11.348,0.003,V
2456699.84348,11.356,0.003,V
2456699.84446,11.352,0.002,V
2456699.84543,11.354,0.002,V
2456699.84858,11.344,0.002,V
2456699.84954,11.360,0.002,V
2456699.85051,11.359,0.002,V
2456699.85366,11.359,0.002,V
2456699.85463,11.347,0.002,V
2456699.85559,11.366,0.002,V
2456699.85965,11.369,0.002,V
2456699.85988,11.365,0.002,V
2456699.86012,11.376,0.002,V
2456699.86108,11.356,0.002,V
2456699.86132,11.349,0.002,V
2456699.86155,11.367,0.002,V
2456699.86251,11.373,0.002,V
2456699.86275,11.349,0.002,V
2456699.86299,11.357,0.002,V
2456699.86395,11.354,0.003,V
2456699.86418,11.351,0.002,V
2456699.86442,11.350,0.002,V
2456699.86538,11.356,0.002,V
2456699.86561,11.354,0.002,V
2456699.86586,11.373,0.002,V
2456699.86682,11.348,0.002,V
2456699.86706,11.348,0.002,V
2456699.86730,11.354,0.002,V
2456699.86826,11.360,0.002,V
2456699.86851,11.361,0.002,V
2456699.86874,11.345,0.002,V
2456700.17169,11.517,0.008,V
2456700.22231,11.567,0.022,V
2456700.22266,11.520,0.022,V
2456700.22300,11.570,0.022,V
2456700.22335,11.583,0.023,V
2456700.22370,11.517,0.023,V
2456700.22405,11.538,0.024,V
2456700.22440,11.544,0.021,V
2456700.22475,11.518,0.021,V
2456700.22511,11.578,0.024,V
2456700.22546,11.522,0.021,V
2456700.22580,11.508,0.021,V
2456700.22615,11.555,0.021,V
2456700.22650,11.555,0.021,V
2456700.22687,11.527,0.020,V
2456700.22722,11.562,0.021,V
2456700.22756,11.564,0.022,V
2456700.22791,11.551,0.022,V
2456700.22826,11.546,0.021,V
2456700.22862,11.557,0.020,V
2456700.22896,11.564,0.022,V
2456700.22931,11.559,0.020,V
2456700.22967,11.569,0.023,V
2456700.23002,11.560,0.021,V
2456700.23038,11.568,0.021,V
2456700.23072,11.590,0.022,V
2456700.23107,11.546,0.020,V
2456700.23142,11.528,0.022,V
2456700.23178,11.578,0.021,V
2456700.23212,11.566,0.020,V
2456700.23247,11.582,0.021,V
2456700.23282,11.533,0.020,V
2456700.23318,11.541,0.021,V
2456700.23352,11.567,0.021,V
2456700.23388,11.553,0.021,V
2456700.23424,11.537,0.021,V
2456700.23460,11.511,0.021,V
2456700.23499,11.543,0.022,V
2456700.23535,11.566,0.023,V
2456700.23572,11.560,0.021,V
2456700.23607,11.568,0.021,V
2456700.23622,11.59,0.02,V
2456700.23642,11.577,0.024,V
2456700.23678,11.581,0.022,V
2456700.23712,11.582,0.023,V
2456700.23748,11.553,0.023,V
2456700.23784,11.568,0.020,V
2456700.23819,11.585,0.021,V
2456700.23854,11.577,0.021,V
2456700.23888,11.572,0.020,V
2456700.23924,11.574,0.021,V
2456700.23959,11.592,0.020,V
2456700.23994,11.576,0.022,V
2456700.24030,11.580,0.021,V
2456700.24064,11.589,0.022,V
2456700.24100,11.574,0.020,V
2456700.24135,11.581,0.020,V
2456700.24170,11.569,0.021,V
2456700.24205,11.570,0.020,V
2456700.24240,11.559,0.022,V
2456700.24310,11.589,0.021,V
2456700.24345,11.630,0.022,V
2456700.24380,11.597,0.021,V
2456700.24415,11.569,0.020,V
2456700.24450,11.588,0.020,V
2456700.24486,11.562,0.020,V
2456700.24520,11.572,0.022,V
2456700.24555,11.551,0.021,V
2456700.24590,11.571,0.021,V
2456700.24624,11.560,0.020,V
2456700.24660,11.586,0.020,V
2456700.24695,11.597,0.020,V
2456700.24730,11.575,0.020,V
2456700.24766,11.560,0.020,V
2456700.24800,11.599,0.020,V
2456700.24836,11.563,0.020,V
2456700.24871,11.562,0.020,V
2456700.24906,11.600,0.020,V
2456700.24940,11.577,0.020,V
2456700.24975,11.587,0.020,V
2456700.25011,11.582,0.020,V
2456700.25046,11.576,0.020,V
2456700.25080,11.611,0.020,V
2456700.25116,11.580,0.020,V
2456700.25151,11.571,0.019,V
2456700.25186,11.575,0.019,V
2456700.25220,11.575,0.019,V
2456700.25255,11.578,0.019,V
2456700.25291,11.588,0.019,V
2456700.25326,11.587,0.021,V
2456700.25362,11.568,0.019,V
2456700.25396,11.571,0.019,V
2456700.25431,11.598,0.019,V
2456700.25467,11.579,0.020,V
2456700.25502,11.574,0.020,V
2456700.25536,11.610,0.019,V
2456700.25572,11.588,0.019,V
2456700.25607,11.578,0.020,V
2456700.25643,11.581,0.020,V
2456700.25678,11.585,0.019,V
2456700.25712,11.585,0.019,V
2456700.25747,11.586,0.019,V
2456700.25782,11.576,0.019,V
2456700.25818,11.562,0.019,V
2456700.25852,11.577,0.019,V
2456700.25887,11.576,0.019,V
2456700.25922,11.564,0.020,V
2456700.25957,11.563,0.019,V
2456700.25992,11.571,0.019,V
2456700.26027,11.581,0.021,V
2456700.26062,11.573,0.019,V
2456700.26098,11.561,0.019,V
2456700.26133,11.592,0.019,V
2456700.26168,11.573,0.019,V
2456700.26203,11.577,0.019,V
2456700.26238,11.565,0.019,V
2456700.262523,11.542,,V
2456700.26274,11.566,0.019,V
2456700.26308,11.571,0.018,V
2456700.26343,11.561,0.019,V
2456700.26378,11.571,0.019,V
2456700.26413,11.555,0.018,V
2456700.26450,11.573,0.018,V
2456700.26484,11.555,0.018,V
2456700.26520,11.571,0.019,V
2456700.26556,11.566,0.019,V
2456700.26591,11.545,0.018,V
2456700.26628,11.573,0.019,V
2456700.26663,11.564,0.018,V
2456700.26697,11.550,0.018,V
2456700.26732,11.565,0.020,V
2456700.26768,11.555,0.018,V
2456700.26804,11.561,0.018,V
2456700.26839,11.538,0.018,V
2456700.26873,11.556,0.019,V
2456700.26909,11.558,0.019,V
2456700.26944,11.546,0.018,V
2456700.26979,11.550,0.019,V
2456700.27013,11.557,0.019,V
2456700.27048,11.550,0.019,V
2456700.27084,11.573,0.019,V
2456700.27119,11.557,0.018,V
2456700.27153,11.567,0.018,V
2456700.27189,11.561,0.019,V
2456700.27225,11.561,0.018,V
2456700.27261,11.558,0.019,V
2456700.27296,11.562,0.020,V
2456700.27330,11.554,0.020,V
2456700.27365,11.572,0.019,V
2456700.27401,11.562,0.019,V
2456700.27437,11.554,0.019,V
2456700.27472,11.586,0.019,V
2456700.27506,11.576,0.019,V
2456700.27541,11.586,0.018,V
2456700.27576,11.570,0.018,V
2456700.27612,11.547,0.018,V
2456700.27652,11.570,0.019,V
2456700.27688,11.572,0.019,V
2456700.27724,11.554,0.019,V
2456700.27759,11.567,0.018,V
2456700.27796,11.554,0.018,V
2456700.27830,11.572,0.018,V
2456700.27866,11.544,0.018,V
2456700.27901,11.572,0.018,V
2456700.27937,11.569,0.019,V
2456700.27973,11.573,0.018,V
2456700.28008,11.557,0.018,V
2456700.28042,11.589,0.018,V
2456700.28077,11.583,0.018,V
2456700.28113,11.591,0.019,V
2456700.28149,11.596,0.019,V
2456700.28218,11.596,0.019,V
2456700.28254,11.583,0.019,V
2456700.28289,11.586,0.019,V
2456700.28325,11.589,0.019,V
2456700.28361,11.569,0.019,V
2456700.28395,11.589,0.019,V
2456700.28431,11.586,0.019,V
2456700.28466,11.568,0.019,V
2456700.28503,11.562,0.019,V
2456700.28538,11.584,0.020,V
2456700.28573,11.601,0.020,V
2456700.28609,11.579,0.020,V
2456700.28644,11.578,0.020,V
2456700.28680,11.560,0.020,V
2456700.28716,11.558,0.021,V
2456700.28751,11.571,0.021,V
2456700.28786,11.577,0.021,V
2456700.28821,11.568,0.021,V
2456700.28857,11.563,0.022,V
2456700.28892,11.569,0.022,V
2456700.28927,11.557,0.022,V
2456700.28964,11.592,0.023,V
2456700.28998,11.593,0.023,V
2456700.29034,11.591,0.024,V
2456700.29070,11.599,0.025,V
